Entity ID,Symbol,Name,Inter- net Address,Stock Exchange,Sector,Economy Sector,Company is Active,Datenc (FIRST),Datenc (RT Last),Closing Price,Market Value,Sales
05LGYB-E,5440,Kyoei Steel Ltd.,http://www.kyoeisteel.co.jp,TOKYO,Non-Energy Minerals,Non-Energy Materials,1,20061219,20180706,17.50192,785.8141,1725.614
002G54-E,UTHR,United Therapeutics Corporation,http://www.unither.com,NASDAQ,Health Technology,Healthcare,1,19990617,20180706,120.29,5092.471,1725.3
05J0B9-E,615333,Aveng Limited,http://www.aveng.co.za,JSE,Industrial Services,Industrials,1,19990705,20180706,0.008879844,48.09919,1725.104
05J1P7-E,5975,Topre Corporation,http://www.topre.co.jp,TOKYO,Producer Manufacturing,Consumer Cyclicals,1,19850102,20180706,24.67291,1332.876,1725.028
00CTC9-E,TAL,TAL Education Group Sponsored ADR Class A,http://www.xueersi.com,NYSE,Consumer Services,Consumer Non-Cyclicals,1,20101020,20180706,38.11,20985.87,1724.71
062LGX-E,611210,"China Railway Tielong Container Logistics Co., Ltd Class A",http://www.chinacrt.com,SHANGHAI,Transportation,Industrials,1,20000728,20180706,1.223016,1596.674,1724.649
05J10S-E,607624,Bank of Queensland Limited,http://www.boq.com.au,ASX,Finance,Finance,1,19850102,20180706,7.78935,3094.801,1723.672
000DXH-E,COHR,"Coherent, Inc.",http://www.coherent.com,NASDAQ,Electronic Technology,Industrials,1,19841105,20180706,157.83,3881.432,1723.311
06H9ZN-E,B17NY9,Oriola Corp Class B,http://www.oriola-kd.com,OMX NORDIC HELSINKI,Distribution Services,Consumer Non-Cyclicals,1,20060703,20180706,3.503735,642.3973,1723.146
09QCJ1-E,B432QW,Seven Group Holdings Limited,http://www.sevengroup.com.au,ASX,Distribution Services,Industrials,1,19930902,20180706,14.49458,4587.319,1721.202
00DX7T-E,SHOS,"Sears Hometown & Outlet Stores, Inc.",http://www.shos.com,NASDAQ,Retail Trade,Consumer Cyclicals,1,20121012,20180706,2.1,49.9444,1719.951
006212-E,241512,Grupo Palacio de Hierro SAB de CV,http://www.elpalaciodehierro.com.mx,MEXICO,Retail Trade,Consumer Non-Cyclicals,1,20001026,20180220,3.182413,1202.421,1719.664
062XSY-E,B02FVZ,Focus Media Information Technology Co Ltd Class A,http://www.focusmedia.cn,SHENZHEN,Electronic Technology,Technology,1,20040804,20180706,1.432117,21020.45,1718.695
003600-E,SYNA,Synaptics Incorporated,http://www.synaptics.com,NASDAQ,Electronic Technology,Technology,1,20020129,20180706,50.85,1741.084,1718.2
05P6T1-E,B5BM6S,Joint Stock Commercial Bank ROSBANK PJSC,http://www.rosbank.ru,MICEX,Finance,Finance,1,20060217,20180706,0.8890822,1379.324,1718.057
05HYYG-E,618023,S-1 Corp.,http://www.s1.co.kr,KOREA,Commercial Services,Business Services,1,19960221,20180706,87.19028,3313.159,1718.044
05T19J-E,BFT7KB,Federal Bank Ltd. (India),http://www.federalbank.co.in,BSE INDIA,Finance,Finance,1,20000321,20180706,1.183591,2335.315,1717.977
000JBG-E,ERIE,Erie Indemnity Company Class A,http://www.erieinsurance.com,NASDAQ,Finance,Finance,1,19951002,20180706,117.99,5439.876,1717.716
07WG05-E,PRI,"Primerica, Inc.",http://www.primerica.com,NYSE,Finance,Finance,1,20100401,20180706,103.15,4494.528,1717.52
001JK4-E,MANT,ManTech International Corporation Class A,http://www.mantech.com,NASDAQ,Electronic Technology,Industrials,1,20020207,20180706,58.92,2180.304,1717.018
001D41-E,GRA,W. R. Grace & Co.,http://www.grace.com,NYSE,Process Industries,Non-Energy Materials,1,19841105,20180706,74.39,4958.369,1716.5
00DRM3-E,FDS03FRQ,Viridian Group Investments Ltd.,#NAME?,#NAME?,#NAME?,Utilities,1,NA,NA,,,1716.448
05J166-E,7456,"Matsuda Sangyo Co., Ltd.",http://www.matsuda-sangyo.co.jp,TOKYO,Industrial Services,Non-Energy Materials,1,19950829,20180706,14.29671,413.2976,1715.96
00F537-E,YY,"YY, Inc. Sponsored ADR Class A",http://www.yy.com,NASDAQ,Technology Services,Technology,1,20121121,20180706,97.21,5937.225,1715.657
0H9TVV-E,BF0038,Cablevision Holding SA Class B,http://www.cablevisionholding.com,BUENOS AIRES,Communications,Telecommunications,1,20170905,20180706,10.28921,1919.888,1715.133
06LX2G-E,641880,Exxaro Resources Limited,http://www.exxaro.com,JSE,Energy Minerals,Energy,1,20011126,20180706,9.553973,3427.074,1714.434
0GYD8Q-E,FDS0MOG2,"Frontier Group Holdings, Inc.",#NAME?,#NAME?,#NAME?,Industrials,1,NA,NA,,,1714
05J1CT-E,618850,"Maoye Commercial Co., Ltd. Class A",http://www.cpds.cn,SHANGHAI,Retail Trade,Consumer Non-Cyclicals,1,19960628,20180706,0.7416322,1284.494,1713.574
000PQK-E,MDP,Meredith Corporation,http://www.meredith.com,NYSE,Consumer Services,Consumer Services,1,19841105,20180706,55.3,2445.137,1713.361
0G9FG8-E,HGV,"Hilton Grand Vacations, Inc.",http://www.hgv.com,NYSE,Finance,Consumer Services,1,20161213,20180706,34.41,3294.853,1711
05W32W-E,B0LD0W,PT XL Axiata Tbk,http://www.xl.co.id,INDONESIA,Communications,Telecommunications,1,20050929,20180706,0.1704941,1822.234,1709.462
05J0BB-E,B03MQ8,BSH Ev Aletleri Sanayi ve Ticaret A.S.,http://www.bsh-group.com.tr,ISTANBUL,Consumer Durables,Consumer Cyclicals,0,19911030,20140226,,,1709.103
06D5Q5-E,B0XNCB,First Gen Corporation,http://www.firstgen.com.ph,PHILIPPINES,Utilities,Utilities,1,20060210,20180706,0.2782381,1268.5,1708.122
009CF0-E,B1YBF0,KWG Property Holding Limited,http://www.kwgproperty.com,HONG KONG,Finance,Finance,1,20070703,20180706,1.099524,3469.169,1708.004
08D2XJ-E,BYSXJH,Scandic Hotels Group AB,http://www.scandichotelsgroup.com,OMX NORDIC STOCKHOLM,Consumer Services,Consumer Services,1,20151202,20180706,8.755996,901.7369,1706.961
05J44J-E,629411,"Weikeng Industrial Co., Ltd.",http://www.weikeng.com.tw,TAIWAN,Distribution Services,Technology,1,20001030,20180706,0.7318074,238.3742,1706.929
05HX14-E,616197,Mirvac Group,http://www.mirvac.com,ASX,Finance,Finance,1,19990618,20180706,1.648461,6117.228,1706.646
06K4C1-E,2121,"Mixi, Inc.",http://www.mixi.co.jp,TOKYO,Technology Services,Technology,1,20060914,20180706,25.14374,1967.016,1706.125
05RY7W-E,FDSBAFE4,Shoko Chukin Bank,http://www.shokochukin.co.jp,#NAME?,Finance,Finance,1,NA,NA,,,1705.728
0FFBKT-E,*FSV,FirstService Corp,http://www.firstservice.com,TORONTO,Finance,Finance,1,20150527,20180706,77.68192,2773.484,1705.456
05Q9SL-E,6269,"Modec, Inc.",http://www.modec.com,TOKYO,Industrial Services,Energy,1,20030702,20180706,25.66889,1447.931,1704.947
05J5G2-E,679951,Skilled Group Limited,http://www.skilled.com.au,ASX,Commercial Services,Business Services,0,19940824,20151002,,,1704.535
003MGC-E,*LNF,Leon's Furniture Limited,http://www.leons.ca,TORONTO,Retail Trade,Consumer Cyclicals,1,19891218,20180706,13.70543,1047.15,1704.313
06112B-E,FDSF827E,HSBC Finance Corp.,http://www.household.com,#NAME?,Finance,Finance,1,NA,NA,,,1704
05PYHR-E,FDSA8F9B,Ibm Credit Llc,http://www.ibm.com/financing,#NAME?,#NAME?,Finance,1,NA,NA,,,1702
003JRJ-E,258192,Grupo Gigante SAB de CV,http://www.grupogigante.com.mx,MEXICO,Retail Trade,Consumer Cyclicals,1,19930112,20180704,2.098179,2086.067,1700.597
00352X-E,239236,Grupo Gigante Sab De Cv,http://www.comerci.com.mx,MEXICO,Retail Trade,Consumer Non-Cyclicals,1,NA,NA,,,1700.597
003JRJ-E,WMXBS78A,Grupo Gigante Sab De Cv,http://www.grupogigante.com.mx,#NAME?,#NAME?,Consumer Non-Cyclicals,1,NA,NA,,,1700.597
05HX4X-E,B01NXT,Titan Cement Co. SA,http://www.titan.gr,ATHENS,Non-Energy Minerals,Non-Energy Materials,1,19900201,20180706,24.51439,2028.884,1700.379
0B9VFP-E,STRZA,Starz Class A,http://www.starz.com,NASDAQ,Consumer Services,Consumer Services,0,20060504,20161208,,,1700.1
0J69MN-E,BFMH1Z,B&S Group S.A.,http://www.bs-group-sa.com,EURONEXT AMSTERDAM,Distribution Services,Healthcare,1,20180323,20180706,16.74973,1409.948,1700.084
05HZ3M-E,7981,"Takara Standard Co., Ltd",http://www.takara-standard.co.jp,TOKYO,Producer Manufacturing,Consumer Cyclicals,1,19850102,20180706,16.13473,1192.957,1699.891
05HZR6-E,635186,Digital China Holdings Limited,http://www.dcholdings.com.hk,HONG KONG,Distribution Services,Technology,1,20010601,20180706,0.5605918,940.2592,1699.844
05JBXK-E,640159,Halla Corp,http://www.halla.co.kr,KOREA,Industrial Services,Industrials,1,19950818,20180706,4.740356,228.7192,1698.883
05KJC9-E,643014,SFA Engineering Corp.,http://www.sfa.co.kr,KOREA,Electronic Technology,Industrials,1,20011218,20180706,30.64653,1100.479,1698.689
00B9LC-E,B39Z8W,China Shanshui Cement Group Ltd.,http://www.shanshuicement.com,HONG KONG,Non-Energy Minerals,Non-Energy Materials,1,20080704,20150415,,2708.014,1698.516
05HZ7R-E,7230,"Nissin Kogyo Co., Ltd.",http://www.nissinkogyo.co.jp,TOKYO,Producer Manufacturing,Consumer Cyclicals,1,19971027,20180706,17.41138,1139.612,1698.249
065JNH-E,B0VDZN,Coromandel International Limited,http://www.coromandel.biz,BSE INDIA,Process Industries,Non-Energy Materials,1,19950608,20180706,6.192263,1810.703,1698.058
00DFZN-E,TROX,Tronox Ltd. Class A,http://www.tronox.com,NYSE,Process Industries,Non-Energy Materials,1,20101201,20180706,19.72,2401.147,1698
05WKJ5-E,B282PJ,Habib Bank Limited,http://www.hbl.com,PAKISTAN STOCK EXCHANGE,Finance,Finance,1,20071017,20180706,1.323755,1941.753,1697.39
05W87Z-E,B1FRH8,M. Dias Branco SA Industria e Comercio de Alimentos,http://www.mdiasbranco.com.br,SAO PAULO,Consumer Non-Durables,Consumer Non-Cyclicals,1,20061018,20180706,9.644535,3281.578,1696.244
062WYL-E,674137,HY Energy Group Co. Ltd. Class A,http://www.chinahaiyue.com,SHANGHAI,Utilities,Non-Energy Materials,1,20040218,20180706,1.298232,604.629,1695.528
0FYWFY-E,BZBXJW,Bonava AB Class B,http://www.bonava.com,OMX NORDIC STOCKHOLM,Industrial Services,Finance,1,20160609,20180706,11.83893,1285.569,1694.904
05ZLQ5-E,654591,"Henan Zhongfu Industrial Co., Ltd Class A",http://www.zfsy.com.cn,SHANGHAI,Non-Energy Minerals,Non-Energy Materials,1,20020911,20180706,0.3881158,761.1821,1694.7
05HZMQ-E,9072,"NIKKON Holdings Co., Ltd.",http://www.nikkon-hd.co.jp,TOKYO,Transportation,Industrials,1,19870219,20180706,25.86808,1765.235,1694.621
002NKS-E,FDS09XB4,European Bank for Reconstruction & Development,http://www.ebrd.com,#NAME?,#NAME?,Non-Corporate,1,NA,NA,,,1694.158
0BBM6N-E,611289,"Hubei Energy Group Co., Ltd. Class A",http://www.hbny.com.cn,SHENZHEN,Producer Manufacturing,Utilities,1,19980703,20180706,0.6092516,3964.674,1694.042
062XSN-E,B01KLZ,"Han's Laser Technology Industry Group Co., Ltd. Class A",http://www.hanslaser.com/Aboutus.aspx?Fid=75,SHENZHEN,Electronic Technology,Industrials,1,20040625,20180706,7.013163,7483.502,1694.018
08137C-E,*PBH,Premium Brands Holdings Corporation,http://www.premiumbrandsholdings.com,TORONTO,Consumer Non-Durables,Consumer Non-Cyclicals,1,19970417,20180706,85.40887,2818.853,1693.592
06MT5N-E,FDS087MR,Ironshore Inc.,http://www.ironshore.com,#NAME?,#NAME?,Finance,0,NA,NA,,,1693.447
#NAME?,FDS0PIZF,Molino Canuelas,#NAME?,#NAME?,#NAME?,#NAME?,1,NA,NA,,,1692.774
000VC4-E,RGS,Regis Corporation,http://www.regiscorp.com,NYSE,Consumer Services,Consumer Non-Cyclicals,1,19910621,20180706,16.85,783.2365,1691.888
0C4BWR-E,6463,"TPR Co., Ltd.",http://www.tpr.co.jp,TOKYO,Producer Manufacturing,Consumer Cyclicals,1,19870219,20180706,23.07031,832.7712,1690.823
0FNKBL-E,BD9Q2R,"Xinte Energy Co., Ltd. Class H",http://www.xtnysolar.com,HONG KONG,Industrial Services,Industrials,1,20151230,20180706,1.006517,1051.815,1689.934
05W7BS-E,B29SK7,PT Indo Tambangraya Megah Tbk,http://www.itmg.co.id,INDONESIA,Energy Minerals,Energy,1,20071218,20180706,1.71016,1932.352,1689.525
05HXPJ-E,B096LW,Fugro N.V.,http://www.fugro.com,EURONEXT AMSTERDAM,Industrial Services,Energy,1,19920414,20180706,13.26246,1121.64,1688.96
07GV7C-E,B505PR,"Risen Energy Co., Ltd. Class A",http://www.risenenergy.com,SHENZHEN,Producer Manufacturing,Industrials,1,20100902,20180504,,1469.193,1688.141
0065T7-E,645944,Inner Mongolia MengDian HuaNeng Thermal Power Corporation Limited Class A,http://www.nmhdwz.com,SHANGHAI,Utilities,Utilities,1,19951113,20180706,0.3354645,1948.303,1688.11
000VRX-E,SCHN,"Schnitzer Steel Industries, Inc. Class A",http://www.schnitzersteel.com,NASDAQ,Non-Energy Minerals,Non-Energy Materials,1,19931116,20180706,36.35,940.5201,1687.591
0656DF-E,BWXT,"BWX Technologies, Inc.",http://www.bwxt.com,NYSE,Electronic Technology,Industrials,1,20100712,20180706,62.91,6274.856,1687.569
05J1KN-E,414933,Budimex SA,http://www.budimex.com.pl,WARSAW,Industrial Services,Industrials,1,19950531,20180706,35.70272,911.4941,1687.462
08J0PW-E,MOLC,Molino Canuelas S.A.C.I.F.I.A. ADR Class B,http://www.molinocanuelas.com,NYSE,Process Industries,Consumer Non-Cyclicals,1,19841105,NA,,,1686.761
003VHK-E,*CCA,Cogeco Communications Inc.,http://corpo.cogeco.com/cca/en/home/,TORONTO,Consumer Services,Telecommunications,1,19930706,20180706,50.61465,2419.88,1686.592
09KW4Q-E,FDS01EKF,SH Corp. (Korea),http://www.i-sh.co.kr,#NAME?,Finance,Finance,1,NA,NA,,,1685.949
003KKD-E,687326,Tabcorp Holdings Limited,http://www.tabcorp.com.au,ASX,Consumer Services,Consumer Services,1,19940831,20180706,3.445432,6935.56,1684.851
05J1PC-E,629882,Electra Ltd,http://www.electra.co.il,TEL AVIV,Industrial Services,Industrials,1,19960502,20180705,240.9772,868.646,1684.758
007SBG-E,B0RJCG,Minth Group Limited,http://www.minthgroup.com,HONG KONG,Producer Manufacturing,Consumer Cyclicals,1,20051201,20180706,4.108882,4706.156,1684.54
06FVBQ-E,482167,Solar A/S Class B,http://www.solar.eu,OMX NORDIC COPENHAGEN,Distribution Services,Industrials,1,19880115,20180706,62.78445,486.3048,1683.892
0BTGYV-E,B6RRXY,Jiangnan Group Ltd.,http://www.jiangnangroup.com,HONG KONG,Producer Manufacturing,Industrials,1,20120420,20180706,0.05797028,236.453,1683.131
008K53-E,750892,Wirecard AG,http://www.wirecard.com,XETRA,Technology Services,Finance,1,20001025,20180706,169.0729,20891.59,1680.571
05MLTZ-E,BKH,Black Hills Corporation,http://www.blackhillscorp.com,NYSE,Utilities,Utilities,1,19841105,20180706,63.97,3370.937,1680.266
0623CT-E,657123,"Zhuzhou Times New Materials Technology Co., Ltd. Class A",http://www.trp.com.cn,SHANGHAI,Process Industries,Non-Energy Materials,1,20021219,20180706,1.077097,864.6912,1680.25
05HWDW-E,4716,Oracle Corporation Japan,http://www.oracle.com/jp/index.html,TOKYO,Technology Services,Technology,1,19990205,20180706,84.02373,10756.66,1680.034
003NN5-E,609971,Arvind Limited,http://www.arvind.com,BSE INDIA,Process Industries,Non-Energy Materials,1,19921117,20180706,5.745242,1485.818,1679.354
0B7162-E,3167,Tokai Holdings Corporation,http://www.tokaiholdings.co.jp,TOKYO,Utilities,Utilities,1,20110401,20180706,9.208203,1286.202,1678.832
05HYZ7-E,737649,Bank of Greece SA,http://www.bankofgreece.gr,ATHENS,Finance,Finance,1,19880411,20180706,16.81322,333.9928,1678.567
05J422-E,9957,"VITEC HOLDINGS Co., Ltd.",http://www.vitec.co.jp,TOKYO,Distribution Services,Technology,1,19931108,20180706,18.63371,267.8849,1677.157
000BYT-E,FDS9BD6A,Springleaf Finance Corporation,http://www.agfinance.com,#NAME?,Finance,Finance,1,NA,NA,,,1676
000Q24-E,MTX,Minerals Technologies Inc.,http://www.mineralstech.com,NYSE,Process Industries,Non-Energy Materials,1,19921023,20180706,76.55,2689.432,1675.7
000R9L-E,NYT,New York Times Company Class A,http://www.nytco.com,NYSE,Consumer Services,Consumer Services,1,19841105,20180706,26.2,4288.731,1675.639
05J504-E,8059,"Daiichi Jitsugyo Co., Ltd.",http://www.djk.co.jp,TOKYO,Distribution Services,Industrials,1,19850102,20180706,29.74331,329.7462,1675.376
009C1N-E,SSNC,"SS&C Technologies Holdings, Inc.",http://www.ssctech.com,NASDAQ,Technology Services,Finance,1,20100331,20180706,54.19,12623.58,1675.295
05J5FW-E,5702,"Daiki Aluminium Industry Co., Ltd.",http://www.dik-net.com,TOKYO,Non-Energy Minerals,Non-Energy Materials,1,19890310,20180706,5.894337,257.1654,1674.474
05HYT4-E,687985,"Teco Electric & Machinery Co., Ltd.",http://www.teco.com.tw,TAIWAN,Producer Manufacturing,Industrials,1,19860603,20180706,0.7104766,1422.867,1674.407
0645Q7-E,FDS929D4,Federal Home Loan Bank Of Ne,http://www.fhlbny.com,#NAME?,Finance,Finance,1,NA,NA,,,1674.284
000VKG-E,ROL,"Rollins, Inc.",http://www.rollins.com,NYSE,Consumer Services,Business Services,1,19841105,20180706,53.94,11594.51,1673.957
05XCTN-E,654505,"Tongling Jingda Special Magnet Wire Co., Ltd. Class A",http://www.jingda.cn,SHANGHAI,Producer Manufacturing,Non-Energy Materials,1,20020911,20180706,0.5129749,1003.032,1673.407
05RD52-E,FDS03VO4,Postal Services Holding Co. Ltd.,#NAME?,#NAME?,#NAME?,Industrials,0,NA,NA,,,1673.322
05J0D9-E,614365,Societe Nationale des Telecommunications SA,http://www.sonatel.sn,IVORY COAST,Communications,Telecommunications,1,20000503,20180706,40.06057,4006.057,1672.935
05HZY5-E,8022,Mizuno Corporation,http://www.mizuno.co.jp,TOKYO,Consumer Durables,Consumer Cyclicals,1,19850102,20180706,34.45154,915.6614,1672.787
00C87B-E,GNRC,Generac Holdings Inc.,http://www.generac.com,NYSE,Producer Manufacturing,Industrials,1,20100211,20180706,53.22,3281.65,1672.445
067NXZ-E,216090,Ampla Energia e Servicos S.A.,http://www.ampla.com,SAO PAULO,Utilities,Utilities,1,19930212,20180629,5.498073,916.1675,1672.081
00351X-E,PNX,"Phoenix Companies, Inc.",http://www.phoenixwm.phl.com,NYSE,Finance,Finance,0,20010620,20160620,,,1671.9
0C3S0W-E,B05R49,"Hite Jinro Co., Ltd.",http://www.hitejinro.com,KOREA,Consumer Non-Durables,Consumer Non-Cyclicals,1,20091019,20180706,16.17456,1134.38,1671.732
0098NR-E,B1YC2Y,Origin Enterprises Plc,http://www.originenterprises.com,DUBLIN,Consumer Non-Durables,Consumer Non-Cyclicals,1,20070606,20180706,7.277893,913.9714,1671.512
088ZPL-E,FDS006XA,Rashtriya Ispat Nigam Ltd.,http://www.vizagsteel.com,#NAME?,Non-Energy Minerals,Non-Energy Materials,1,NA,NA,,,1669.451
0FRZ8Y-E,BYWJ3D,"Jiajiayue Group Co., Ltd Class A",http://www.jiajiayue.com.cn,SHANGHAI,Retail Trade,Consumer Non-Cyclicals,1,20161213,20180706,3.292967,1541.109,1669.408
003G1Q-E,717482,Abengoa S.A. Class A,http://www.abengoa.es,SPAIN,Industrial Services,Industrials,1,19961204,20180706,0.03280342,255.5841,1669.081
05J382-E,B1WFDQ,TKH Group N.V. Cert,http://www.tkhgroup.com,EURONEXT AMSTERDAM,Producer Manufacturing,Industrials,1,19861204,20180706,62.31475,2668.428,1668.946
0H0ZZD-E,BD4HFS,"Hyundai Construction Equipment Co., Ltd.",http://www.hyundai-ce.com,KOREA,Producer Manufacturing,Industrials,1,20170510,20180706,113.8044,1123.966,1668.934
05S8H4-E,2659,"SAN-A CO., LTD.",http://www.san-a.co.jp,TOKYO,Retail Trade,Consumer Non-Cyclicals,1,20000907,20180706,44.0038,1407.314,1668.717
05HYZH-E,259529,Minera Valparaiso S.A.,http://www.minera.cl,SANTIAGO,Utilities,Utilities,1,19921208,20180627,26.01512,3251.89,1668.656
05J0M2-E,710635,NKT A/S,http://www.nkt.dk,OMX NORDIC COPENHAGEN,Miscellaneous,Industrials,1,19850102,20180706,24.37235,661.1334,1668.554
05J2TR-E,455784,DEUTZ AG,http://www.deutz.com,XETRA,Producer Manufacturing,Industrials,1,19850102,20180706,8.006858,967.7231,1668.328
060KMJ-E,BGS,"B&G Foods, Inc.",http://www.bgfoods.com,NYSE,Consumer Non-Durables,Consumer Non-Cyclicals,1,20070523,20180706,32.35,2194.24,1668.056
0C5975-E,3564,LIXIL Viva Corp.,http://www.vivahome.co.jp,TOKYO,Retail Trade,Consumer Cyclicals,1,20170412,20180706,15.37417,687.5328,1667.472
05J42W-E,6794,"Foster Electric Company, Limited",http://www.foster.co.jp,TOKYO,Electronic Technology,Technology,1,19850102,20180706,13.57237,365.5181,1667.382
0CXKCS-E,BHZY91,"Chenzhou City Jingui Silver Industry Co., Ltd. Class A",http://www.jingui-silver.com,SHENZHEN,Non-Energy Minerals,Non-Energy Materials,1,20140128,20180502,,1431.273,1666.918
000DNJ-E,CHE,Chemed Corporation,http://www.chemed.com,NYSE,Health Services,Healthcare,1,19841105,20180706,321.72,5136.18,1666.724
05JG25-E,B07DNZ,Boryszew S.A.,http://www.boryszew.com.pl,WARSAW,Process Industries,Non-Energy Materials,1,19960530,20180706,1.847158,443.3178,1666.539
05HVM4-E,BYX98X,"Construcciones y Auxiliar de Ferrocarriles, S.A.",http://www.caf.net,SPAIN,Producer Manufacturing,Industrials,1,19850102,20180706,49.26393,1688.805,1666.003
05TTNK-E,210363,Cia Energetica de Pernambuco - CELPE Pfd  A,http://www.celpe.com.br,SAO PAULO,Utilities,Utilities,1,19981020,20180412,3.524819,443.9323,1665.857
062T2Z-E,681311,"SDIC Capital Co., Ltd. Class A",http://www.sdiccapital.com,SHANGHAI,Finance,Finance,1,19980820,20180706,1.343362,5678.566,1665.4
06S4MR-E,B3YB7P,"Sichuan Kelun Pharmaceutical Co., Ltd. Class A",http://www.kelun.com,SHENZHEN,Health Technology,Healthcare,1,20100603,20180706,4.550583,6552.839,1664.689
05HZCJ-E,Y0534Y90,Busan Bank,http://www.busanbank.co.kr,#NAME?,Finance,Finance,1,NA,NA,,,1664.073
05HX8H-E,619357,"HITEJINRO HOLDINGS CO., LTD",http://www.hitejinroholdings.com,KOREA,Consumer Non-Durables,Consumer Non-Cyclicals,1,19890316,20180706,7.44657,176.4306,1664.047
05HZ07-E,711046,CRCAM dlle-de France,http://www.ca-paris.fr,EURONEXT PARIS,Finance,Finance,1,19920602,20180706,107.8163,932.9684,1663.918
05J1Y9-E,B15T56,Siemens Limited,http://www.siemens.co.in,BSE INDIA,Producer Manufacturing,Industrials,1,19880317,20180706,14.17334,5047.413,1663.65
